Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
42,Tb927.7.840,-64.145574,4.930315541459422,0.00678,"Mitochondrial ATP synthase subunit, putative"
43,Tb927.10.600,5.428792,5.079893628234899,0.24429,Mitochondrial ribosomal protein L29
44,Tb927.4.4300,-1.7945099999999998,4.852799768196662,0.49499,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
45,Tb927.5.4120,0.737532,5.1783376582604435,0.70406,"LSU ribosomal protein, mitochondrial, putative"
46,Tb927.8.3170,-1.150168,4.860626109472576,0.60583,kinetoplast ribosomal PPR-repeat containing protein 9
47,Tb927.5.770,-0.09635099999999999,3.351710435521182,0.9935700000000001,Mitoribosomal SSU assembly factor 8
48,Tb927.11.10080,0.38650300000000004,4.780937860882336,0.83867,"LSU ribosomal protein, mitochondrial, putative"
49,Tb927.9.5690,-5.306234,5.578671039238628,0.24806,"60S acidic ribosomal protein, putative"
50,Tb927.9.3640,0.231346,4.644886986625764,0.94205,"LSU ribosomal protein, mitochondrial, putative"
51,Tb927.5.3980,-0.774986,5.3826752935182505,0.6947300000000001,mitochondrial ribosomal protein L15
52,Tb927.8.5900,-1.93593,4.869626057407337,0.47673999999999994,"Sedlin, N-terminal conserved region, putative"
53,Tb927.10.5500,-1.042889,4.778514618894733,0.62685,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
54,Tb927.7.7010,-0.361396,4.60086887508383,0.84857,"LSU ribosomal protein, mitochondrial, putative"
55,Tb927.11.15480,-1.604753,5.902736375618905,0.52383,"heat shock protein Hsp20, putative"
56,Tb927.5.3410,1.435838,4.92937066809083,0.5522199999999999,Mitochondrial ribosomal protein L9
57,Tb927.9.3290,-54.387344999999996,4.767940433992702,0.00981,"4F5 protein family, putative"
58,Tb927.3.1710,1.822455,4.433760947104212,0.49138999999999994,mitochondrial ribosomal protein l24
59,Tb927.6.4200,5.221858999999999,4.57437727864133,0.25098000000000004,"LSU ribosomal protein, mitochondrial, putative"
60,Tb927.2.6220,202.721274,4.8634662792109555,0.0,"adenosine transporter 2, putative"
61,Tb927.8.5120,0.993603,5.234834930052529,0.63942,cytochrome c
62,Tb927.7.2380,41.438626,5.208620483882601,0.014519999999999998,"hypothetical protein, conserved"
63,Tb927.3.2880,-78.91886,5.200469578928913,0.00365,"Mitochondrial ATP synthase subunit, putative"
64,Tb927.4.4600,-0.602909,5.087351483769976,0.7488600000000001,mitochondrial ribosomal protein l43
65,Tb927.9.6710,8.481505,4.936082361459515,0.16146,"kynurenine 3-monooxygenase, putative"
66,Tb927.11.1630,3.4596669999999996,4.92286264870328,0.33638,"LSU ribosomal protein, mitochondrial, putative"
67,Tb927.2.5980,2.082044,6.1415856324913625,0.45985,"chaperone protein ClpB1, putative"
68,Tb927.8.5860,1.106962,4.913604304771207,0.61223,mitochondrial ribosomal protein L17
69,Tb927.6.4040,0.353083,4.902134695626858,0.85259,mitochondrial ribosomal protein L28
70,Tb11.1810b.1-p1,-42.951732,5.100286282282263,0.0142,"retrotransposon hot spot protein (RHS, pseudogene), putative"
71,Tb927.10.9390,2.6936970000000002,4.2928332697412905,0.39602,"Macrocin-O-methyltransferase (TylF), putative"
72,Tb927.4.1810,3.7961910000000003,4.861625999303363,0.31438,mitochondrial ribosomal protein L33
73,Tb927.10.260,-1.8284939999999998,4.372101545647631,0.49076000000000003,"BolA-like protein, putative"
74,Tb927.11.15820,-0.745263,4.778477652806349,0.7024,"iron superoxide dismutase C, mitochondrial"
75,Tb927.7.3030,-0.359933,5.114856266504089,0.84888,"hypothetical protein, conserved"
76,Tb927.9.9100,-1.526075,5.538140675600299,0.53572,"hypothetical protein, conserved"
77,Tb927.11.5530,16.019461,4.337277296495797,0.07357999999999999,"LSU ribosomal protein, mitochondrial, putative"
78,Tb927.7.3460,2.649427,5.195502058744247,0.40095,"LSU ribosomal protein, mitochondrial, putative"
79,Tb927.9.8290,-0.28880900000000004,4.716213016416407,0.8988,mitochondrial ribosomal protein l30
80,Tb927.11.5500,-0.7153189999999999,5.287873857617241,0.71157,"Mitochondrial SSU ribosomal protein, putative"
81,Tb927.5.3110,5.605397,4.822996488916967,0.23786999999999997,Mitochondrial ribosomal protein L49
82,Tb927.9.11660,8.422775999999999,4.212571993571004,0.16174000000000002,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
83,Tb927.2.1890,-6.838624,5.291144293441371,0.19893,E2-like ubiquitin-conjugation enzyme
84,Tb927.5.3090,-72.837061,5.175003195895747,0.00484,"Mitochondrial ATP synthase subunit, putative"
85,Tb927.7.4700,169.60914499999998,4.490796276119168,0.0005,"WD domain, G-beta repeat, putative"
86,Tb927.2.4890,0.551396,5.1779585655979625,0.76722,mitochondrial ribosomal protein l11
87,Tb927.10.14860,1.289067,5.225155298185964,0.58001,NADH-ubiquinone oxidoreductase B14 subunit
88,Tb927.11.2235,-29.261771999999997,4.47328903915329,0.02925,hypothetical protein
89,Tb927.3.5610,6.897829,5.3369242449287295,0.19704000000000002,Mitochondrial ribosomal protein L3
90,Tb927.9.15010,-0.326849,5.2500218521301685,0.86615,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
91,Tb927.5.3360,1.496739,4.437369992197025,0.54066,mitochondrial ribosomal protein L2
92,Tb927.6.610,1.588457,4.851786792512461,0.52644,kinetoplast ribosomal PPR-repeat containing protein 18
93,Tb927.10.11050,0.8772700000000001,5.016928000833191,0.6695399999999999,"LSU ribosomal protein, mitochondrial, putative"
94,Tb927.9.12850,5.504881,4.028029175990093,0.24175,Mitoribosomal LSU assembly factor 5
95,Tb927.11.9930,-6.593225,4.73502815851079,0.20688,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
96,Tb927.5.2930,-44.560072,5.790454844374417,0.01321,"Mitochondrial ATP synthase subunit, putative"
97,Tb927.10.520,-50.36357,5.570166595863032,0.01127,"Mitochondrial ATP synthase subunit, putative"
98,Tb927.8.6090,-94.13900500000001,4.622559386389588,0.00268,"ubiquitin-protein ligase, putative"
99,Tb927.10.6370,-0.969504,5.393319718138067,0.6464300000000001,"60S ribosomal proteins L37, putative"
100,Tb927.7.3430,6.6471100000000005,5.081156006452806,0.20505,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
101,Tb927.11.10170,2.563889,4.8604431563359665,0.40841,Mitochondrial ribosomal protein L20
102,Tb927.6.3140,12.597124,4.991902103252236,0.10186,Ubiquitin-like protein 11
103,Tb927.6.4930,0.9284309999999999,3.888963474915796,0.65492,"thiosulfate sulfurtransferase, mitochondrial, putative"
104,Tb927.2.4840,-3.806261,4.424676595435603,0.31377,"Vitamin K epoxide reductase family, putative"
105,Tb927.11.16540,-20.510374,5.0100524853177735,0.053520000000000005,"Roadblock/LC7 domain containing protein, putative"
106,Tb927.4.930,3.467081,4.66112353365496,0.33604,Mitochondrial ribosomal protein L14
107,Tb927.6.1990,-2.3578490000000003,5.904004660644606,0.42844,"hypothetical protein, conserved"
108,Tb927.3.1690,-11.064162,5.087621721362844,0.12052,"Mitochondrial ATP synthase subunit, putative"
109,Tb927.7.7380,0.6201949999999999,4.7551809542904975,0.74375,u6 snrna-associated sm-like protein lsm3
110,Tb927.8.1880,18.240371,4.84487876935995,0.06226,"LSU ribosomal protein, mitochondrial, putative"
111,Tb927.11.15440,-2.7065599999999996,5.002672323422913,0.39475,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
112,Tb927.9.7200,-1.7122709999999999,4.577467544030087,0.5074,"hypothetical protein, conserved"
113,Tb927.11.10950,-10.485564,4.679060276650043,0.12955,"DnaJ domain containing protein, putative"
114,Tb927.10.7380,3.2932,4.493101608236629,0.3469,"LSU ribosomal protein, mitochondrial, putative"
115,Tb927.10.14760,-9.027872,5.436143203222104,0.15168,"clathrin light chain, putative"
116,Tb927.7.4820,-3.616542,4.313932804658993,0.32655,"Trm112p-like protein, putative"
117,Tb927.7.2660,0.38035,4.868878140989186,0.8419200000000001,"zinc finger protein family member, putative"
118,Tb927.11.5830,-2.200463,4.765448330584292,0.44519,"YL1 nuclear protein, putative"
119,Tb927.10.810,-1.4909860000000001,5.174189071653922,0.54166,"Pentatricopeptide repeat protein (PPR), putative"
120,Tb927.8.3300,7.665481,4.745068716277028,0.17904,Mitoribosomal LSU assembly factor 12
121,Tb927.10.12250,0.486437,4.991808683220875,0.79222,"hypothetical protein, conserved"
122,Tb927.6.1920,-52.727955,5.472712578972016,0.01009,"hypothetical protein, conserved"
123,Tb927.11.15500,-0.302284,4.286813120406986,0.88725,"LSU ribosomal protein, mitochondrial, putative"
124,Tb927.10.6090,7.608147,5.300121853912055,0.18131,"tRNA pseudouridine synthase A, putative"
125,Tb927.11.3705,-11.284048,4.362664649210523,0.11819,"DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative"
126,Tb927.11.7130,-2.36301,5.07161202287849,0.42795,"hypothetical protein, conserved"
127,Tb927.10.12220,-0.469112,4.598975221915348,0.7991199999999999,"hypothetical protein, conserved"
128,Tb927.8.4920,-1.471531,4.034357913002636,0.54582,"hypothetical protein, conserved"
129,Tb927.11.6250,6.940139,5.3481815033003395,0.19704000000000002,"Mitochondrial ATP synthase subunit, putative"
130,Tb927.7.3910,-2.1037220000000003,4.553806189352143,0.45716,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
131,Tb927.7.2490,-0.42516899999999996,4.354891342074318,0.81912,kinetoplast ribosomal PPR-repeat containing protein 15
132,Tb927.11.5990,-0.28127199999999997,5.215497739634943,0.9051799999999999,Mitoribosomal LSU assembly factor 4
133,Tb927.11.6520,-3.27575,4.223493056616747,0.34824,"hypothetical protein, conserved"
134,Tb927.10.2800,-2.867705,4.708387847546554,0.38133,mitochondrial ribosomal protein s6
135,Tb927.9.3350,-0.751758,4.769176217259439,0.70058,"pseudouridylate synthase, putative"
136,Tb927.11.3780,0.09786399999999999,3.1596123045833386,0.9934700000000001,subtilisin peptidase
137,Tb427.BES122.9,-146.33773200000002,4.633383159398745,0.0005,none
138,Tb927.2.2410,0.601825,4.417634050420777,0.74921,"hypothetical protein, conserved"
139,Tb927.8.5280,-4.689666000000001,4.885295241465884,0.27366999999999997,mitochondrial ribosomal protein s34
140,Tb927.11.7680,0.42929799999999996,4.492297764164567,0.81762,"hypothetical protein, conserved"
141,Tb927.8.2530,-1.134855,4.449008452148102,0.6078100000000001,"Cytochrome c oxidase copper chaperone, related"
142,Tb927.7.3960,1.683313,4.86239776033351,0.5108600000000001,Mitochondrial ribosomal protein L16
143,Tb927.9.15190,-26.132532,5.895547769819584,0.03489,"ribosomal protein L15, putative"
144,Tb927.2.3920,-1.0375889999999999,4.240529834940834,0.62816,"Complex 1 protein (LYR family), putative"
145,Tb927.5.2810,-0.318644,4.954495506098638,0.87282,"hypothetical protein, conserved"
146,Tb927.6.4560,2.2728759999999997,5.088858720425557,0.4367,"Mitochondrial SSU ribosomal protein, putative"
147,Tb11.v5.0905,95.396614,5.275917637856603,0.00268,"hypothetical protein, conserved"
148,Tb927.11.11480,-10.410072999999999,5.9426026981120375,0.13013,"Trichohyalin, putative"
149,Tb927.9.8000,-40.783205,5.678080120457292,0.014969999999999999,"ubiquitin-protein ligase, putative"
150,Tb927.11.13007,-49.478334000000004,6.184271757042043,0.01149,ubiquitin-60S ribosomal protein L40
151,Tb927.9.7080,3.816639,5.108531198857869,0.31337,"hypothetical protein, conserved"
152,Tb927.9.11120,-1.676966,4.967904022424491,0.51158,"Chromosome passenger complex (CPC) protein INCENP N terminal, putative"
153,Tb927.11.7430,-3.92982,5.0605425575639185,0.30682,"hypothetical protein, conserved"
154,Tb927.3.860,-28.559562,5.139791659227936,0.030019999999999998,"Acyl carrier protein, mitochondrial"
155,Tb927.6.4510,2.430768,5.051630947859173,0.42205,"hypothetical protein, conserved"
156,Tb927.1.1200,-1.7076220000000002,5.109560549350147,0.5078699999999999,Mitochondrial ribosomal protein S15
157,Tb927.8.5560,0.23135,5.33806452205518,0.94205,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit, putative"
158,Tb927.10.2670,-2.801949,4.571504379377499,0.38772,"hypothetical protein, conserved"
159,Tb927.6.2910,-17.019076000000002,4.621877605273269,0.06832,"RNA pseudouridylate synthase, putative"
160,Tb927.3.2390,1.765687,4.86302463474929,0.49941,"hypothetical protein, conserved"
161,Tb927.3.5240,4.992269,5.0166299448470735,0.26126,kinetoplast ribosomal PPR-repeat containing protein 8
162,Tb927.10.11520,0.827242,4.5858328224759175,0.68021,mitochondrial import inner membrane translocase subunit tim13
163,Tb927.10.13110,-4.906475,4.907904976650596,0.26477,Outer arm dynein light chain 7
164,Tb927.7.7480,-6.085016,3.2739909783122796,0.2236,"trans-sialidase, putative"
165,Tb927.9.5300,2.341344,5.006672324729135,0.43087,kinetoplast ribosomal PPR-repeat containing protein 16
166,Tb927.9.9780,-5.573554,5.947893697472489,0.23888,"peptidyl-prolyl cis-trans isomerase (cyclophilin- 40), putative"
167,Tb927.5.370,398.11478700000004,5.10828156499718,0.0,"75 kDa invariant surface glycoprotein, putative"
168,Tb927.8.1340,-12.598436,6.155045735912606,0.10186,"60S ribosomal protein L7a, putative"
169,Tb927.5.2940,-0.762209,6.4601458174917505,0.69857,"stress-induced protein sti1, putative"
170,Tb927.11.1270,-54.489925,5.436494825070237,0.00981,"Mitochondrial ATP synthase subunit, putative"
171,Tb927.9.1530,3.355221,4.696268025624656,0.34374,"hypothetical protein, conserved"
172,Tb927.3.4950,8.768797,5.098378338689658,0.15675999999999998,"hypothetical protein, conserved"
173,Tb927.11.13940,-9.261248,4.399612196877949,0.14881,"ubiquitin-conjugating enzyme E2, putative"
174,Tb927.10.2050,0.684951,4.86861635950981,0.72251,"hypothetical protein, conserved"
175,Tb927.10.9250,-4.966488,5.724432442318698,0.26265,"adenylyl cyclase-associated protein, putative"
176,Tb927.5.3300,-11.434924,4.15020158000582,0.1156,"hypothetical protein, conserved"
177,Tb927.4.4710,-3.7738949999999996,4.824923080737206,0.31633,"hypothetical protein, conserved"
178,Tb927.10.13990,41.85535,4.567536078515204,0.01445,"Pentatricopeptide repeat protein (PPR), putative"
179,Tb927.11.715,-36.295044,5.6977880816139415,0.01938,"dynein light chain LC8, putative"
180,Tb927.1.1390,-18.652509,4.625427927294943,0.06035,"hypothetical protein, conserved"
181,Tb927.10.15410,-118.59136200000002,5.19040329637622,0.00164,glycosomal malate dehydrogenase
182,Tb927.11.11470,-0.335604,4.886698735621275,0.8615799999999999,kinetoplast ribosomal PPR-repeat containing protein 14
183,Tb927.11.4650,0.45389700000000005,4.631221604168837,0.8044899999999999,kinetoplast ribosomal PPR-repeat containing protein 13
184,Tb927.8.595,-19.021629,4.767262261383128,0.059179999999999996,hypothetical protein
185,Tb927.7.4060,3.67714,5.828477291232496,0.32252,"cysteine peptidase, Clan CA, family C2, putative"
186,Tb927.3.4360,-11.208211,5.647670882761001,0.11842000000000001,"40S ribosomal protein S15A, putative"
187,Tb927.1.2990,0.536683,5.309913927306561,0.77378,kinetoplast ribosomal PPR-repeat containing protein 2
188,Tb927.5.1790,-16.363426999999998,4.626391699386438,0.07207999999999999,"Mitochondrial SSU ribosomal protein, putative"
189,Tb927.9.9310,-8.845042999999999,4.9412502031951755,0.15525999999999998,Mitoribosomal SSU assembly factor 3
190,Tb927.8.3110,-3.471075,4.814025507012223,0.33588,Mitochondrial ribosomal protein S9
191,Tb927.9.9150,0.5725359999999999,4.545951412325245,0.76079,Mitoribosomal LSU assembly factor 13
192,Tb927.11.13570,-6.664032000000001,5.373886231789153,0.20440999999999998,"hypothetical protein, conserved"
193,Tb927.11.12930,0.959773,4.766785341073506,0.64761,Mitoribosomal LSU assembly factor 2
194,Tb927.5.3310,2.446345,4.988733808684272,0.41996000000000006,"hypothetical protein, conserved"
195,Tb927.5.1200,322.06646,4.447573170048149,0.0,exosome complex component CSL4
196,Tb927.9.9260,-0.344474,4.795656829150784,0.8570399999999999,"hypothetical protein, conserved"
197,Tb927.11.590,4.505153,4.734992628822331,0.28115999999999997,"hypothetical protein, conserved"
198,Tb927.10.12010,-14.32978,5.19861738170581,0.08527,"hypothetical protein, conserved"
199,Tb927.6.2480,0.852714,4.411855305718946,0.67464,"chaperone protein DnaJ, putative"
200,Tb927.8.980,-3.965649,6.027701975072177,0.3052,phosphoacetylglucosamine mutase
201,Tb927.10.7080,-8.417686,4.829855316023484,0.16179000000000002,"ATP-dependent DEAD/H RNA helicase, putative"
202,Tb927.6.1630,-12.638796000000001,4.721762082862405,0.10146000000000001,"hypothetical protein, conserved"
203,Tb927.11.640,6.908755,3.1255372884247117,0.19704000000000002,"Pentatricopeptide repeat protein (PPR), putative"
204,Tb927.10.6300,-3.686036,5.196538483478538,0.32191,Mitochondrial ribosomal protein S5
205,Tb927.6.2700,-0.869225,5.046790316630009,0.67186,small nuclear ribonucleoprotein Sm-E
206,Tb927.10.7910,0.499817,5.019962351578023,0.78899,"RNA editing complex protein, putative"
207,Tb927.10.9830,-25.806667,5.692046500834397,0.03589,"Mitochondrial ATP synthase subunit, putative"
208,Tb927.5.4370,1.823561,4.075393248284227,0.49138999999999994,"hypothetical protein, conserved"
209,Tb927.11.7214,0.81448,4.558764553322075,0.6845100000000001,Mitoribosomal SSU assembly factor 13
210,Tb927.11.2220,-0.658413,4.9755267761071105,0.7315699999999999,Mitoribosomal SSU assembly factor 17
211,Tb927.4.970,0.837362,4.494261298570064,0.6781699999999999,"hypothetical protein, conserved"
212,Tb927.10.13540,0.346071,5.071689762873668,0.8566799999999999,"RNA-binding protein, putative"
213,Tb927.10.380,-1.074662,4.812626701941218,0.61926,kinetoplast ribosomal PPR-repeat containing protein 5
214,Tb927.11.15030,-0.39469899999999997,5.382837202361607,0.83465,small GTPase
215,Tb927.10.5030,-2.573387,5.549819012665551,0.40829,"ubiquitin/ribosomal protein S27a, putative"
216,Tb927.5.3340,-1.376738,3.9974358987187664,0.56272,Mitochondrial import inner membrane translocase subunit 11
217,Tb927.10.6850,-38.295047,4.414874970985222,0.017240000000000002,"Mitochondrial ribosomal protein S18, putative"
218,Tb927.6.2080,-0.764618,3.9833902097018434,0.69806,"Mitochondrial SSU ribosomal protein, putative"
219,Tb927.5.3640,-2.108821,4.923572120403617,0.45658999999999994,"Mitochondrial SSU ribosomal protein, putative"
220,Tb927.4.680,-0.34006,4.308960231921409,0.85934,"hypothetical protein, conserved"
221,Tb927.9.6510,2.622947,5.140420742400279,0.40421,"Mitochondrial SSU ribosomal protein, putative"
222,Tb927.9.7160,-19.103278,5.027176036540876,0.058789999999999995,"hypothetical protein, conserved"
223,Tb927.6.590,-52.108152000000004,4.6331799523273345,0.01037,"hypothetical protein, conserved"
224,Tb927.8.6760,-0.797029,6.066056608289713,0.68909,"translationally-controlled tumor protein homolog, putative"
225,Tb927.11.7920,0.498329,4.756574411905804,0.7891100000000001,SUMO-interacting motif-containing protein
226,Tb927.10.5090,-119.068095,4.635870061290844,0.00164,Enriched in surface-labeled proteome protein 18
227,Tb927.10.5860,1.596524,4.9712810041500735,0.52513,"hypothetical protein, conserved"
228,Tb927.3.960,-0.243865,3.9665192613388465,0.9344,"protein transport protein Sec61 gamma subunit, putative"
229,Tb927.5.920,14.916078,4.811449137551271,0.08017,"rhodanese-like domain containing protein, putative"
230,Tb927.11.14980,0.5068630000000001,4.023402001336626,0.7873399999999999,mitochondrial ribosomal protein L38
231,Tb927.11.10040,10.429058,4.478247350666903,0.12999000000000002,"hypothetical protein, conserved"
232,Tb927.5.4390,30.349458000000002,5.30522474148543,0.027339999999999996,"hypothetical protein, conserved"
233,Tb927.6.2010,1.017479,5.352154636582984,0.63375,"acyl-CoA synthetase, putative"
234,Tb927.11.16150,-0.8337549999999999,5.160291749328542,0.67945,"tubulin binding cofactor A, putative"
235,Tb927.11.13560,-0.9682290000000001,4.326422347024826,0.6464300000000001,"SET domain containing protein, putative"
236,Tb927.10.4080,33.087144,5.051994558618975,0.02338,"hypothetical protein, conserved"
237,Tb927.2.4400,0.8349530000000001,5.133893224734974,0.67916,"SSU ribosomal protein, mitochondrial, putative"
238,Tb927.10.1040,-11.889364,4.873385195328108,0.1094,"serine peptidase, Clan SC, Family S10"
239,Tb927.6.2600,-0.326862,5.037563272522014,0.86615,"Protein of unknown function (DUF1077), putative"
240,Tb927.4.2760,9.166839999999999,5.935800503113954,0.14954,"Protein of unknown function (DUF3808), putative"
241,Tb927.5.1510,-1.7164709999999999,4.130638561263856,0.50731,"Mitochondrial SSU ribosomal protein, putative"
242,Tb927.11.670,-12.427825,5.412060883601395,0.10335,epsinR
243,Tb927.10.15830,14.818541,5.0886171897965955,0.08127000000000001,SUMO-interacting motif-containing protein
244,Tb927.10.10960,-5.8938120000000005,6.987742711501491,0.22896999999999998,"heat shock protein, putative"
245,Tb927.10.6440,-39.118696,5.58195092192064,0.016309999999999998,phosphomannomutase
246,Tb927.2.2210,5.07287,5.160521885068877,0.25768,"hypothetical protein, conserved"
247,Tb927.8.4190,1.145982,5.203026839987345,0.60677,"hypothetical protein, conserved"
248,Tb927.4.2540,-14.513907000000001,5.143458935137355,0.08374,"Neural precursor cell-expressed, developmently downregulated 8"
249,Tb927.2.3420,-1.300781,4.35688169801995,0.57828,"hypothetical protein, conserved"
250,Tb927.10.3580,2.182845,4.90028032178322,0.4477,"Mitochondrial SSU ribosomal protein, putative"
251,Tb927.3.5270,183.006102,3.963365391215073,0.0,"DNA-directed RNA polymerases II subunit, putative"
252,Tb927.2.4380,-0.811033,4.967249920494648,0.6854,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit, putative"
253,Tb927.1.3820,3.024282,4.368856890295744,0.36694,"ATP synthase subunit, putative"
254,Tb927.7.6800,1.199263,4.907485409076142,0.59607,"LSU ribosomal protein, mitochondrial, putative"
255,Tb927.7.1630,-0.326776,5.126942717944227,0.86615,"hypothetical protein, conserved"
256,Tb927.10.12050,2.088797,4.862006083986332,0.45888999999999996,"LSU ribosomal protein, mitochondrial, putative"
257,Tb927.10.15650,-5.759307,4.416116967814632,0.23290999999999998,Mitoribosomal SSU assembly factor 11
258,Tb927.8.2720,-15.675161,5.328517776361771,0.07562999999999999,"Putative serine esterase (DUF676), putative"
259,Tb927.8.870,0.347451,4.971162414188767,0.85626,"CAMK/CAMKL family protein kinase, putative"
260,Tb927.8.4280,-1.5138610000000001,5.39522346288693,0.53805,"nuclear transport factor 2, putative"
261,Tb927.5.4040,0.657299,5.1561653651085235,0.7315699999999999,"Mitochondrial SSU ribosomal protein, putative"
262,Tb927.3.4130,-5.07253,3.3839788436909477,0.25768,"hypothetical protein, conserved"
263,Tb927.8.3080,3.5707089999999995,4.494598250935744,0.33002,"hypothetical protein, conserved"
264,Tb927.11.3680,3.04375,4.936984308246115,0.36564,"calmodulin, putative"
265,Tb927.11.1370,-21.602142999999998,5.562075993589128,0.048589999999999994,Dithiol glutaredoxin 1
266,Tb927.5.3840,-1.464076,4.046089164861393,0.54697,"hypothetical protein, conserved"
267,Tb927.11.9450,2.7831580000000002,5.159095749984076,0.38919000000000004,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
268,Tb927.11.170,-16.642803,4.9481998962065825,0.07057000000000001,Mitoribosomal SSU assembly factor 15
